"['An Elaborate Comprehensive Survey on Recent Developments in Behaviour Based Intrusion Detection Systems', '2019 International Conference on Computational Intelligence in Data Science (ICCIDS)']"
"['LoongChecker: Practical Summary-Based Semi-simulation to Detect Vulnerability in Binary Code', '2011IEEE 10th International Conference on Trust, Security and Privacy in Computing and Communications']"
"['Using Patch Management Tools to Enhance the Signature Customization for IDS Based on Vulnerability Scanner', '2014 11th International Conference on Information Technology: New Generations']"
"['ATVHunter: Reliable Version Detection of Third-Party Libraries for Vulnerability Identification in Android Applications', '2021 IEEE/ACM 43rd International Conference on Software Engineering (ICSE)']"
"['Program Slice Based Vulnerable Code Clone Detection', '2020 IEEE 19th International Conference on Trust, Security and Privacy in Computing and Communications (TrustCom)']"
"['Study on Countermeasures Using Mitigation Software against Vulnerability Attacks', '2015 Fourth International Conference on Cyber Security, Cyber Warfare, and Digital Forensic (CyberSec)']"
"['Drone Cyber-Attack: An Intrusion Detection Technique Based on RSSI and Trilateration', '2021 Third International Conference on Transportation and Smart Technologies (TST)']"
"['IEEE Standard for Biometric Liveness Detection', 'Year: 2020 | Standard | Publisher: IEEE']"
"['Towards Vulnerability Mapping on High Resolution Aerial Images: Roof Detection, GIS, and Machine Learning Techniques', '2019 IEEE Global Humanitarian Technology Conference (GHTC)']"
"['IDE Plugins for Detecting Input-Validation Vulnerabilities', '2017 IEEE Security and Privacy Workshops (SPW)']"
"['Complete observation against attack vulnerability for cyber-physical systems with application to power grids', '2015 5th International Conference on Electric Utility Deregulation and Restructuring and Power Technologies (DRPT)']"
"['Machine learning based intrusion detection system for software defined networks', '2017 Seventh International Conference on Emerging Security Technologies (EST)']"
"['Vulnerability assessment and detection of Deepfake videos', '2019 International Conference on Biometrics (ICB)']"
"['Ontology-based detection of cyber-attacks to SCADA-systems in critical infrastructures', '2016 Sixth International Conference on Digital Information and Communication Technology and its Applications (DICTAP)']"
"['Optimized feature selection with k-means clustered triangle SVM for Intrusion Detection', '2011 Third International Conference on Advanced Computing']"
"['Target Detection and Localization Using Non-Cooperative Frequency Agile Phased Array Radar Illuminator', 'IEEE Access']"
"['3DSVAT: A 3D Stereoscopic Vulnerability Assessment Tool for network security', '37th Annual IEEE Conference on Local Computer Networks']"
"['TrapMP: Malicious Process Detection By Utilising Program Phase Detection', '2019 International Conference on Cyber Security and Protection of Digital Services (Cyber Security)']"
"['Real time hybrid intrusion detection system using signature matching algorithm and fuzzy-GA', '2016 IEEE International Conference on Advances in Electronics, Communication and Computer Technology (ICAECCT)']"
"['WebGuardia - an integrated penetration testing system to detect web application vulnerabilities', '2016 International Conference on Wireless Communications, Signal Processing and Networking (WiSPNET)']"
"['UFO: Predictive Concurrency Use-After-Free Detection', '2018 IEEE/ACM 40th International Conference on Software Engineering (ICSE)']"
"['Vulnerability detection and error minimization in bioassay sample mixing and droplet routing for digital microfluidic biochips', '2016 Sixth International Symposium on Embedded Computing and System Design (ISED)']"
"['Analysis of Field Data on Web Security Vulnerabilities', 'IEEE Transactions on Dependable and Secure Computing']"
"['Engineering Security Vulnerability Prevention, Detection, and Response', 'IEEE Software']"
"['A Proposed Framework for the Active Detection of Security Vulnerabilities in Multi-tenancy Cloud Systems', '2012 Third International Conference on Emerging Intelligent Data and Web Technologies']"
"['Vulnerability Analysis through Interface-based Checker Design', '2020 IEEE 20th International Conference on Software Quality, Reliability and Security Companion (QRS-C)']"
"['Semi-Local Structure Patterns for Robust Face Detection', 'IEEE Signal Processing Letters']"
"['Intrusion Detection System with packet filtering for IP Spoofing', '2010 International Conference on Communication and Computational Intelligence (INCOCCI)']"
"['Comparative study and analysis of network intrusion detection tools', '2015 International Conference on Applied and Theoretical Computing and Communication Technology (iCATccT)']"
"['I Know You Are Watching Me: Stackelberg-Based Adaptive Intrusion Detection Strategy for Insider Attacks in the Cloud', '2017 IEEE International Conference on Web Services (ICWS)']"
"['ContractWard: Automated Vulnerability Detection Models for Ethereum Smart Contracts', 'IEEE Transactions on Network Science and Engineering']"
"['Processor Hardware Security Vulnerabilities and their Detection by Unique Program Execution Checking', '2019 Design, Automation & Test in Europe Conference & Exhibition (DATE)']"
"['Work in Progress: Network Attack Detection Towards Smart Factory', '2021 IEEE 27th Real-Time and Embedded Technology and Applications Symposium (RTAS)']"
"['Combining Static and Dynamic Analysis to Discover Software Vulnerabilities', '2011 Fifth International Conference on Innovative Mobile and Internet Services in Ubiquitous Computing']"
"['Vector representation of machine instructions for vulnerability assessment of digital infrastructure components', '2018 IEEE Industrial Cyber-Physical Systems (ICPS)']"
"['An empirical vulnerability remediation model', '2010 IEEE International Conference on Wireless Communications, Networking and Information Security']"
"['Research on Android Intent Security Detection Based on Machine Learning', '2017 4th International Conference on Information Science and Control Engineering (ICISCE)']"
"['D2A: A Dataset Built for AI-Based Vulnerability Detection Methods Using Differential Analysis', '2021 IEEE/ACM 43rd International Conference on Software Engineering: Software Engineering in Practice (ICSE-SEIP)']"
"['Research on Detection and Evaluation Technology of Cybersecurity in Intelligent and Connected Vehicle', '2019 International Conference on Artificial Intelligence and Advanced Manufacturing (AIAM)']"
"['Automated detection of client-state manipulation vulnerabilities', '2012 34th International Conference on Software Engineering (ICSE)']"
"['Novel anomaly detection and classification schemes for Machine-to-Machine uplink', '2018 IEEE International Conference on Big Data (Big Data)']"
"[""An expert system to detect privacy's vulnerability of social networks"", '2016 IEEE International Multidisciplinary Conference on Engineering Technology (IMCET)']"
"['A Vulnerability Detection Model for Java Systems Based on Complex Networks', '2019 IEEE SmartWorld, Ubiquitous Intelligence & Computing, Advanced & Trusted Computing, Scalable Computing & Communications, Cloud & Big Data Computing, Internet of People and Smart City Innovation (SmartWorld/SCALCOM/UIC/ATC/CBDCom/IOP/SCI)']"
"['The design of the unified Vulnerability Scanning system based on SOA', 'The 2nd International Conference on Information Science and Engineering']"
"['On IoT Misbehavior Detection in Cyber Physical Systems', '2018 IEEE 23rd Pacific Rim International Symposium on Dependable Computing (PRDC)']"
"['Research on the Collaborative Analysis Technology for Source Code and Binary Executable Based upon the Unified Defect Mode Set', '2015 9th International Conference on Innovative Mobile and Internet Services in Ubiquitous Computing']"
"['Internal penetration testing of Bring Your Own Device (BYOD) for preventing vulnerabilities exploitation', '2015 XXV International Conference on Information, Communication and Automation Technologies (ICAT)']"
"['Static analysis approaches to detect SQL injection and cross site scripting vulnerabilities in web applications: A survey', 'International Conference on Recent Advances and Innovations in Engineering (ICRAIE-2014)']"
"['DevEyes insider threat detection', '2011 Second Worldwide Cybersecurity Summit (WCS)']"
"['New security architecture using hybrid IDS for virtual private clouds', '2019 Third International Conference on Intelligent Computing in Data Sciences (ICDS)']"
"['Fast Detection of Access Control Vulnerabilities in PHP Applications', '2012 19th Working Conference on Reverse Engineering']"
"['Vulnerability-Based Backdoors: Threats from Two-step Trojans', '2013 IEEE 7th International Conference on Software Security and Reliability']"
"['Automation Framework for Software Vulnerability Exploitability Assessment', '2019 Global Conference for Advancement in Technology (GCAT)']"
"['Anomaly detection in smart grid traffic data for home area network', '2016 International Conference on Circuit, Power and Computing Technologies (ICCPCT)']"
"['An approach to develop a hybrid algorithm based on support vector machine and Naive Bayes for anomaly detection', '2017 International Conference on Computing, Communication and Automation (ICCCA)']"
"['Web Attacks Detection Based on Patterns of Sessions', '2019 International Multi-Conference on Industrial Engineering and Modern Technologies (FarEastCon)']"
"['Vulnerability Evaluation Method for E-Commerce Transaction Systems With Unobservable Transitions', 'IEEE Access']"
"['Using vulnerability information and attack graphs for intrusion detection', '2010 Sixth International Conference on Information Assurance and Security']"
"['MTH-IDS: A Multi-Tiered Hybrid Intrusion Detection System for Internet of Vehicles', 'IEEE Internet of Things Journal']"
"['An intrusion detection system based on WiMAX', 'Proceedings of 2011 International Conference on Computer Science and Network Technology']"
"['A Research of Behavior-Based Penetration Testing Model of the Network', '2012 International Conference on Industrial Control and Electronics Engineering']"
"['Detecting Software Security Vulnerabilities via Requirements Dependency Analysis', 'IEEE Transactions on Software Engineering']"
"['D-WAV: A Web Application Vulnerabilities Detection Tool Using Characteristics of Web Forms', '2010 Fifth International Conference on Software Engineering Advances']"
"['Detection and analysis of Jellyfish attack in MANETs', '2016 International Conference on Inventive Computation Technologies (ICICT)']"
"['Towards Configurable Vulnerability Assessment in the Cloud', '2019 IEEE 24th International Workshop on Computer Aided Modeling and Design of Communication Links and Networks (CAMAD)']"
"['Vulnerability monitoring mechanism in Android based smartphone with correlation analysis on event-driven activities', 'Proceedings of 2012 2nd International Conference on Computer Science and Network Technology']"
"['Intrusion Detection Systems for Networked Unmanned Aerial Vehicles: A Survey', '2018 14th International Wireless Communications & Mobile Computing Conference (IWCMC)']"
"['Modeling and Evaluation of Control Flow Vulnerability in the Embedded System', '2010 IEEE International Symposium on Modeling, Analysis and Simulation of Computer and Telecommunication Systems']"
"['A New Security Testing Method for Detecting Flash Vulnerabilities by Generating Test Patterns', '2010 13th International Conference on Network-Based Information Systems']"
"['OSLDetector: Identifying Open-Source Libraries through Binary Analysis', '2020 35th IEEE/ACM International Conference on Automated Software Engineering (ASE)']"
"['Formal Verification of the Race Condition Vulnerability in Ladder Programs', '2020 IEEE Conference on Control Technology and Applications (CCTA)']"
"['Wireless Anomaly Detection Based on IEEE 802.11 Behavior Analysis', 'IEEE Transactions on Information Forensics and Security']"
"['JoKER: Trusted Detection of Kernel Rootkits in Android Devices via JTAG Interface', '2015 IEEE Trustcom/BigDataSE/ISPA']"
"['Hidden web crawling for SQL injection detection', '2010 3rd IEEE International Conference on Broadband Network and Multimedia Technology (IC-BNMT)']"
"['SmartRetro: Blockchain-Based Incentives for Distributed IoT Retrospective Detection', '2018 IEEE 15th International Conference on Mobile Ad Hoc and Sensor Systems (MASS)']"
"['A anti-worm technology of combining billing gateway with vulnerability Scanning', '2010 International Conference On Computer Design and Applications']"
"['Design of Integrated Vulnerabilities Database for Computer Networks Security Analysis', '2015 23rd Euromicro International Conference on Parallel, Distributed, and Network-Based Processing']"
"['CONVUL: An Effective Tool for Detecting Concurrency Vulnerabilities', '2019 34th IEEE/ACM International Conference on Automated Software Engineering (ASE)']"
"['Detection of Buffer Overflow Vulnerabilities in C/C++ with Pattern Based Limited Symbolic Evaluation', '2012 IEEE 36th Annual Computer Software and Applications Conference Workshops']"
"['SS7 Vulnerabilities—A Survey and Implementation of Machine Learning vs Rule Based Filtering for Detection of SS7 Network Attacks', 'IEEE Communications Surveys & Tutorials']"
"['Vulnerability-based Interleaving for Multi-Bit Upset (MBU) protection in modern microprocessors', '2012 IEEE International Test Conference']"
"['A Comparison of Open-Source Static Analysis Tools for Vulnerability Detection in C/C++ Code', '2017 19th International Symposium on Symbolic and Numeric Algorithms for Scientific Computing (SYNASC)']"
"['Fault detection and location for MTDC combining wavelet analysis and travelling wave', '2012 Power Engineering and Automation Conference']"
"['SCAFFISD: A Scalable Framework for Fine-Grained Identification and Security Detection of Wireless Routers', '2020 IEEE 19th International Conference on Trust, Security and Privacy in Computing and Communications (TrustCom)']"
"['Liveness detection based on 3D face shape analysis', '2013 International Workshop on Biometrics and Forensics (IWBF)']"
"['SEALANT: A detection and visualization tool for inter-app security vulnerabilities in androic', '2017 32nd IEEE/ACM International Conference on Automated Software Engineering (ASE)']"
"['Mitch: A Machine Learning Approach to the Black-Box Detection of CSRF Vulnerabilities', '2019 IEEE European Symposium on Security and Privacy (EuroS&P)']"
"['OTA: An Operation-oriented Time Allocation Strategy for Greybox Fuzzing', '2021 IEEE International Conference on Software Analysis, Evolution and Reengineering (SANER)']"
"['Fuzzy Classification Metrics for Scanner Assessment and Vulnerability Reporting', 'IEEE Transactions on Information Forensics and Security']"
"['Location Spoofing Attack Detection in Wireless Networks', '2010 IEEE Global Telecommunications Conference GLOBECOM 2010']"
"['Research on the application of mobile agent in intrusion detection technology', '2010 2nd International Conference on Computer Engineering and Technology']"
"['Authentic Face Detection and Encryption for Security Assurance', '2018 4th International Conference on Applied and Theoretical Computing and Communication Technology (iCATccT)']"
"['Detecting unknown vulnerabilities using Honeynet', '2015 First International Conference on Anti-Cybercrime (ICACC)']"
"['Kernel vulnerability factor and efficient hardening for histogram of oriented gradients', '2017 IEEE International Symposium on Defect and Fault Tolerance in VLSI and Nanotechnology Systems (DFT)']"
"['An Overview of Anomaly Detection', 'IT Professional']"
"['Detection and analysis of network & application layer attacks using Maya Honeypot', '2016 6th International Conference - Cloud System and Big Data Engineering (Confluence)']"
"[""VCIPR: Vulnerable Code is Identifiable When a Patch is Released (Hacker's Perspective)"", '2019 12th IEEE Conference on Software Testing, Validation and Verification (ICST)']"
"['Attack Detection in Cloud Virtual Environment and Prevention Using Honeypot', '2018 International Conference on Inventive Research in Computing Applications (ICIRCA)']"
"['Improving guide-based vulnerability detection with hybrid symbolic execution', 'The 2014 2nd International Conference on Systems and Informatics (ICSAI 2014)']"
"['SOLOMON: An Automated Framework for Detecting Fault Attack Vulnerabilities in Hardware', '2020 Design, Automation & Test in Europe Conference & Exhibition (DATE)']"
"['SVED: Scanning, Vulnerabilities, Exploits and Detection', 'MILCOM 2016 - 2016 IEEE Military Communications Conference']"
"['Edge Intelligence (EI)-Enabled HTTP Anomaly Detection Framework for the Internet of Things (IoT)', 'IEEE Internet of Things Journal']"
"['Detecting SOQL-injection vulnerabilities in SalesForce applications', '2013 International Conference on Advances in Computing, Communications and Informatics (ICACCI)']"
"['Intrusion Detection Systems for Distributed Environment', '2021 Third International Conference on Intelligent Communication Technologies and Virtual Mobile Networks (ICICV)']"
"['Multiview Imaging for Low-Signature Target Detection in Rough-Surface Clutter Environment', 'IEEE Transactions on Geoscience and Remote Sensing']"
"['A Modified Maximal Divergence Sequential Auto-Encoder and Time Delay Neural Network Models for Vulnerable Binary Codes Detection', 'IEEE Access']"
"['Enhancing Mysql Injector vulnerability checker tool (Mysql Injector) using inference binary search algorithm for blind timing-based attack', '2014 IEEE 5th Control and System Graduate Research Colloquium']"
"[""An integrated survey experience for assessing the seismic vulnerability of Senigallia's Fortress (Italy): documentation for conservation and FEM modeling"", '2015 Digital Heritage']"
"['Research of Vulnerabilities of Information Processing Processes Systems of Critical Information Infrastructure', '2019 Wave Electronics and its Application in Information and Telecommunication Systems (WECONF)']"
"['An Effective Back Propagation Neural Network Architecture for the Development of an Efficient Anomaly Based Intrusion Detection System', '2014 International Conference on Computational Intelligence and Communication Networks']"
"['Architectural-enhanced intrusion detection and memory authentication schemes in embedded systems', '2010 IEEE International Conference on Information Theory and Information Security']"
"['A Covert Network Attack Detection Method Based on LSTM', '2020 IEEE 5th Information Technology and Mechatronics Engineering Conference (ITOEC)']"
"['Performance Evaluation of Machine Learning Algorithms for Email Spam Detection', '2020 International Conference on Emerging Trends in Information Technology and Engineering (ic-ETITE)']"
"['Evaluating Vulnerability to Fake News in Social Networks: A Community Health Assessment Model', '2019 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining (ASONAM)']"
"['Android malware detection using multivariate time-series technique', '2015 17th Asia-Pacific Network Operations and Management Symposium (APNOMS)']"
"['Towards Automated Detection of Higher-Order Memory Corruption Vulnerabilities in Embedded Devices', '2021 Design, Automation & Test in Europe Conference & Exhibition (DATE)']"
"['Improvement in Vulnerability and Error Analysis: A Synthetic Measurement Approach', '2019 IEEE Power & Energy Society General Meeting (PESGM)']"
"['Synchrophasor Assisted Vulnerability Assessment of Zone 3 Distance Relays during Power System Stressed Condition', '2019 5th Conference on Knowledge Based Engineering and Innovation (KBEI)']"
"['PyXhon: Dynamic detection of security vulnerabilities in Python extensions', '2012 IEEE International Conference on Information Science and Technology']"
"['Intrusion detection for IEEE 802.11 based industrial automation using possibilistic anomaly detection', '2010 Seventh International Conference on Wireless and Optical Communications Networks - (WOCN)']"
"['OCL Fault Injection-Based Detection of LDAP Query Injection Vulnerabilities', '2016 IEEE 40th Annual Computer Software and Applications Conference (COMPSAC)']"
"['Detection of Vulnerabilities Caused by WebView Exploitation in Smartphone', '2017 Ninth International Conference on Advanced Computing (ICoAC)']"
"['Application of distributed fault detection in WSN to dangerous chemical products based on Bayesian approach', '2013 International Conference on Advanced Logistics and Transport']"
"['Wireless Intrusion Detection System Using a Lightweight Agent', '2010 Second International Conference on Computer and Network Technology']"
"['Research of intelligent immune intrusion detection system about combating virus with “virus”', '2011 IEEE 2nd International Conference on Software Engineering and Service Science']"
"['Detecting Malicious Attacks Exploiting Hardware Vulnerabilities Using Performance Counters', '2019 IEEE 43rd Annual Computer Software and Applications Conference (COMPSAC)']"
"['Anomaly detection approach using hybrid algorithm of data mining technique', '2017 International Conference on Communication, Control, Computing and Electronics Engineering (ICCCCEE)']"
"['Systematical Vulnerability Detection in Browser Validation Mechanism', '2011 Seventh International Conference on Computational Intelligence and Security']"
"['Automated detection of session management vulnerabilities in web applications', '2012 Tenth Annual International Conference on Privacy, Security and Trust']"
"['BRIoT: Behavior Rule Specification-Based Misbehavior Detection for IoT-Embedded Cyber-Physical Systems', 'IEEE Access']"
"['IEEE Draft Standard for Biometric Liveness Detection', 'Year: 2019 | Standard | Publisher: IEEE']"
"['IEEE Approved Draft Standard for Biometric Liveness Detection', 'Year: 2020 | Standard | Publisher: IEEE']"
"['Multi-agent system vulnerability detector for a secured E-learning environment', '2016 Sixth International Conference on Digital Information Processing and Communications (ICDIPC)']"
"['On the Use of Open-Source C/C++ Static Analysis Tools in Large Projects', '2020 16th European Dependable Computing Conference (EDCC)']"
"['Modular Vulnerability Indication for the IoT in IP-Based Networks', '2019 IEEE Globecom Workshops (GC Wkshps)']"
"['A Lightweight Cross-Version Binary Code Similarity Detection Based on Similarity and Correlation Coefficient Features', 'IEEE Access']"
"['A Preliminary Study on Open-Source Memory Vulnerability Detectors', '2020 IEEE 27th International Conference on Software Analysis, Evolution and Reengineering (SANER)']"
"['Network attribute selection, classification and accuracy (NASCA) procedure for intrusion detection systems', '2017 IEEE International Symposium on Technologies for Homeland Security (HST)']"
"['Analyzing the Vulnerability of Wireless Sensor Networks to a Malicious Matched Protocol Attack', '2018 International Carnahan Conference on Security Technology (ICCST)']"
"['DroidVulMon -- Android Based Mobile Device Vulnerability Analysis and Monitoring System', '2013 Seventh International Conference on Next Generation Mobile Apps, Services and Technologies']"
"['A combinatorial approach to detecting buffer overflow vulnerabilities', '2011 IEEE/IFIP 41st International Conference on Dependable Systems & Networks (DSN)']"
"['Intrusion detection system for IEC 61850 based smart substations', '2016 IEEE Power and Energy Society General Meeting (PESGM)']"
"['Light-Weight Rule-Based Test Case Generation for Detecting Buffer Overflow Vulnerabilities', '2015 IEEE/ACM 10th International Workshop on Automation of Software Test']"
"['Image Quality (IQ) based liveness detection system for multi-biometric detection', '2016 International Conference on Inventive Computation Technologies (ICICT)']"
"['Evaluating micro patterns and software metrics in vulnerability prediction', '2017 6th International Workshop on Software Mining (SoftwareMining)']"
"['Low-Computational Complexity Intrusion Detection System for Jamming Attacks in Smart Grids', '2018 International Conference on Computing, Networking and Communications (ICNC)']"
"['A triple layer intrusion detection system for SCADA security of electric utility', '2015 Annual IEEE India Conference (INDICON)']"
"['Back propagation neural network approach to Intrusion Detection System', '2011 International Conference on Recent Trends in Information Systems']"
"['Software Vulnerability Detection Based on Code Coverage and Test Cost', '2015 11th International Conference on Computational Intelligence and Security (CIS)']"
"['Intrusion detection system using Honey Token based Encrypted Pointers to mitigate cyber threats for critical infrastructure networks', '2014 IEEE International Conference on Systems, Man, and Cybernetics (SMC)']"
"['Towards Automated Reentrancy Detection for Smart Contracts Based on Sequential Models', 'IEEE Access']"
"['Deep Learning based Vulnerability Detection: Are We There Yet', 'IEEE Transactions on Software Engineering']"
"['FSM Anomaly Detection Using Formal Analysis', '2017 IEEE International Conference on Computer Design (ICCD)']"
"['Video Saliency Detection using Weight Based Spatio-Temporal Features', '2018 International Conference on Smart Systems and Inventive Technology (ICSSIT)']"
"['MERLIN: Multi-Language Web Vulnerability Detection', '2020 IEEE 19th International Symposium on Network Computing and Applications (NCA)']"
"['A New Framework of Security Vulnerabilities Detection in PHP Web Application', '2015 9th International Conference on Innovative Mobile and Internet Services in Ubiquitous Computing']"
"['Revealing a New Vulnerability of Distributed State Estimation: A Data Integrity Attack and an Unsupervised Detection Algorithm', 'IEEE Transactions on Control of Network Systems']"
"['Identifying Security Vulnerabilities in Electricity Market Operations Induced by Weakly Detectable Network Parameter Errors', 'IEEE Transactions on Industrial Informatics']"
"['Detection of De-Authentication DoS Attacks in Wi-Fi Networks: A Machine Learning Approach', '2015 IEEE International Conference on Systems, Man, and Cybernetics']"
"['An End-to-End Approach for Multi-Fault Attack Vulnerability Assessment', '2020 Workshop on Fault Detection and Tolerance in Cryptography (FDTC)']"
"['Patcher: An Online Service for Detecting, Viewing and Patching Web Application Vulnerabilities', '2014 47th Hawaii International Conference on System Sciences']"
"['An Unsupervised Deep Learning Model for Early Network Traffic Anomaly Detection', 'IEEE Access']"
"['Practical Application of Machine Learning based Online Intrusion Detection to Internet of Things Networks', '2019 IEEE Global Conference on Internet of Things (GCIoT)']"
"['Exploring an open WiFi detection vulnerability as a malware attack vector on iOS devices', '2012 7th International Conference on Malicious and Unwanted Software']"
"['TaintScope: A Checksum-Aware Directed Fuzzing Tool for Automatic Software Vulnerability Detection', '2010 IEEE Symposium on Security and Privacy']"
"['Automatic Web Security Unit Testing: XSS Vulnerability Detection', '2016 IEEE/ACM 11th International Workshop in Automation of Software Test (AST)']"
"['Identification and Mitigation Tool for Sql Injection Attacks (SQLIA)', '2020 IEEE 15th International Conference on Industrial and Information Systems (ICIIS)']"
"['Multi-Objective Optimization of Critical Node Detection Based on Cascade Model in Complex Networks', 'IEEE Transactions on Network Science and Engineering']"
"['Towards Detection of Morphed Face Images in Electronic Travel Documents', '2018 13th IAPR International Workshop on Document Analysis Systems (DAS)']"
"['A mathematical Model for Selecting Features of Flooding Attacks Detection Methods based on Stability Criterion', '2019 13th International Conference on Mathematics, Actuarial Science, Computer Science and Statistics (MACS)']"
"['A Discrete Model of Multi-Agent Intrusion Detection System', '2019 II International Conference on High Technology for Sustainable Development (HiTech)']"
"['DDoS attack detection using machine learning techniques in cloud computing environments', '2017 3rd International Conference of Cloud Computing Technologies and Applications (CloudTech)']"
"['A Unified Framework for Concurrent Pedestrian and Cyclist Detection', 'IEEE Transactions on Intelligent Transportation Systems']"
"['Islanding Detection of Hybrid Distributed Generation Under Reduced Non-Detection Zone', 'IEEE Transactions on Smart Grid']"
"['Finding SQL Injection and Cross Site Scripting Vulnerabilities with Diverse Static Analysis Tools', '2018 14th European Dependable Computing Conference (EDCC)']"
"['Suitability of Blockchain for Collaborative Intrusion Detection Systems', '2020 12th Annual Undergraduate Research Conference on Applied Computing (URC)']"
"['iFeedback: Exploiting User Feedback for Real-Time Issue Detection in Large-Scale Online Service Systems', '2019 34th IEEE/ACM International Conference on Automated Software Engineering (ASE)']"
"['Botnets and their detection techniques', '2020 International Symposium on Networks, Computers and Communications (ISNCC)']"
"['Relating the Empirical Foundations of Attack Generation and Vulnerability Discovery', '2020 IEEE 21st International Conference on Information Reuse and Integration for Data Science (IRI)']"
"['Statically detect invalid pointer dereference vulnerabilities in binary software', '2015 IEEE International Conference on Progress in Informatics and Computing (PIC)']"
"['Evaluation of Web Security Mechanisms Using Vulnerability & Attack Injection', 'IEEE Transactions on Dependable and Secure Computing']"
"['Vulnerability Detection is Just the Beginning', '2021 IEEE/ACM 43rd International Conference on Software Engineering: Companion Proceedings (ICSE-Companion)']"
"['Smart Contract Defect Detection Based on Parallel Symbolic Execution', '2019 3rd International Conference on Circuits, System and Simulation (ICCSS)']"
"['Suspicious Traffic Detection in SDN with Collaborative Techniques of Snort and Deep Neural Networks', '2018 IEEE 20th International Conference on High Performance Computing and Communications; IEEE 16th International Conference on Smart City; IEEE 4th International Conference on Data Science and Systems (HPCC/SmartCity/DSS)']"
"['The development of a fire vulnerability index for the mediterranean region', '2011 IEEE International Geoscience and Remote Sensing Symposium']"
"['The Modbus Protocol Vulnerability Test in Industrial Control Systems', '2020 International Conference on Cyber-Enabled Distributed Computing and Knowledge Discovery (CyberC)']"
"['Fractal methods for the representation and analysis of polymorphism in malware', '2013 Military Communications and Information Systems Conference (MilCIS)']"
"['FalconEye: A High-Performance Distributed Security Scanning System', '2019 IEEE Intl Conf on Dependable, Autonomic and Secure Computing, Intl Conf on Pervasive Intelligence and Computing, Intl Conf on Cloud and Big Data Computing, Intl Conf on Cyber Science and Technology Congress (DASC/PiCom/CBDCom/CyberSciTech)']"
"['Deep Learning based Vulnerable Road User Detection and Collision Avoidance', '2018 IEEE International Conference on Vehicular Electronics and Safety (ICVES)']"
"['Automated Combinatorial Testing for Detecting SQL Vulnerabilities in Web Applications', '2019 IEEE/ACM 14th International Workshop on Automation of Software Test (AST)']"
"['A hybrid model for anomaly-based intrusion detection in SCADA networks', '2017 IEEE International Conference on Big Data (Big Data)']"
"['An Approach to Predict Drive-by-Download Attacks by Vulnerability Evaluation and Opcode', '2015 10th Asia Joint Conference on Information Security']"
"['Custom silicone Face Masks: Vulnerability of Commercial Face Recognition Systems & Presentation Attack Detection', '2019 7th International Workshop on Biometrics and Forensics (IWBF)']"
"['A Framework for Automated Exploit Prevention from Known Vulnerabilities in Voice over IP Services', 'IEEE Transactions on Network and Service Management']"
"['Access Control System Based on Face Recognition', '2020 7th International Conference on Control, Decision and Information Technologies (CoDIT)']"
"['Beyond thinking in common categories: Predicting obstacle vulnerability using large random codebooks', '2015 14th IAPR International Conference on Machine Vision Applications (MVA)']"
"['A Projection-Based Approach for Memory Leak Detection', '2018 IEEE 42nd Annual Computer Software and Applications Conference (COMPSAC)']"
"['Design of efficient web vulnerability scanner', '2016 International Conference on Inventive Computation Technologies (ICICT)']"
"['GNSS vulnerabilities and vehicle applications', '2016 13th Workshop on Positioning, Navigation and Communications (WPNC)']"
"['Linking Intrusion Detection System Information and System Model to Redesign Security Architecture', '2020 IEEE International Systems Conference (SysCon)']"
"['How to Distribute the Detection Load among Virtual Machines to Maximize the Detection of Distributed Attacks in the Cloud?', '2016 IEEE International Conference on Services Computing (SCC)']"
"['Comparing SQL Injection Detection Tools Using Attack Injection: An Experimental Study', '2010 IEEE 21st International Symposium on Software Reliability Engineering']"
"['Deterministic Intrusion Detection Rules for MODBUS Protocols', '2013 46th Hawaii International Conference on System Sciences']"
"['Adversarial Black-Box Attacks Against Network Intrusion Detection Systems: A Survey', '2021 IEEE World AI IoT Congress (AIIoT)']"
"['Intrusion Detection System for IEC 60870-5-104 based SCADA networks', '2013 IEEE Power & Energy Society General Meeting']"
"['A technique for evaluation and detection of potentially vulnerable code in Android applications', '2017 12th Iberian Conference on Information Systems and Technologies (CISTI)']"
"['Security Vulnerability and Mitigation in Photovoltaic Systems', '2021 IEEE 12th International Symposium on Power Electronics for Distributed Generation Systems (PEDG)']"
"['eMUD: Enhanced Manufacturer Usage Description for IoT Botnets Prevention on Home WiFi Routers', 'IEEE Access']"
"['Research of SQL injection attack and prevention technology', '2015 International Conference on Estimation, Detection and Information Fusion (ICEDIF)']"
"['Specific Anomaly Detection Method in Wireless Communication Networks', '2020 4th Cyber Security in Networking Conference (CSNet)']"
"['Research on Automatic Exploitation of House of Spirit Heap Overflow Vulnerability', '2020 IEEE 4th Information Technology, Networking, Electronic and Automation Control Conference (ITNEC)']"
"['Cyber/physical security vulnerability assessment integration', '2013 IEEE PES Innovative Smart Grid Technologies Conference (ISGT)']"
"['Assessing vulnerability of dorsal hand-vein verification system to spoofing attacks using smartphone camera', '2016 IEEE International Conference on Identity, Security and Behavior Analysis (ISBA)']"
"['BovInspector: Automatic inspection and repair of buffer overflow vulnerabilities', '2016 31st IEEE/ACM International Conference on Automated Software Engineering (ASE)']"
"['ContractGuard: Defend Ethereum Smart Contracts with Embedded Intrusion Detection', 'IEEE Transactions on Services Computing']"
